"ID","Débitos","Fabricante","Modelo","Ano","Categoria","Couro","Combustivel","Volume_motor","Km","Cilindros","Tipo_cambio","Tração","Portas","Rodas","Cor","Airbags","Preco","Numero_proprietarios","Data_ultima_lavagem","Adesivos_personalizados","Radio_AM_FM","Historico_troca_oleo","Codigo_concessionaria","Classificacao_Veiculo","Faixa_Preco"
45456045,"-","MERCEDES-BENZ","C 320 CDI",2007,"Sedan","Sim","DIESEL","3","215000 km",6,"Tiptronic","4x4","4-5",10,"Marrom",8,23521,3,2022-09-19,"Não","FM",1,3062,"Usado","Médio"
45813581,"1018","BMW","535",2011,"Sedan","Sim","GASOLINA","3","0 km",6,"Automatico","Traseira","4-5",24,"Preto",12,1019,1,2020-10-24,"Sim","AM/FM",6,4139,"Usado","Econômico"
45731446,"777","HYUNDAI","H1",2014,"Minivan","Sim","Dies.","2.5","120804 km",4,"Automatico","Dianteira","4-5",16,"Prata",4,37000,3,2022-03-01,"Não","FM",4,4447,"Usado","Médio"
45810603,"-","VAZ","2106",1986,"Sedan","Nao","Gás Natural","1.3","1000 km",2,"Manual","Dianteira","4-5",31,"Azul",0,4704,5,2022-06-15,"Sim","AM/FM",3,8674,"Usado","Econômico"
45638832,"765","HYUNDAI","Sonata",2015,"Sedan","Sim","Gasolina","2.0 Turbo",NA,4,"Automatico","Dianteira","4-5",17,"Preto",12,29166,4,2020-09-03,"Não","AM/FM",9,7997,"Usado","Médio"
45807240,"1292","MERCEDES-BENZ","GLE 350",2016,"SUV","Sim","GASOLINA","3","70450 km",6,"Automatico","4x4","4-5",7,"Cinza",10,NA,1,2022-05-12,"Não","FM",7,1307,"Usado",NA
45744729,"761","DAEWOO","Lacetti",2010,"Sedan","Sim","Gasol.","1.8","52584 km",4,"Automatico","Dianteira","4-5",24,"Branco",4,7260,2,2021-08-07,"Não","AM",2,9493,"Usado","Econômico"
45642500,"-","TOYOTA","Prius C",2012,"Hatchback","Nao","Hibrido","1.5","174400 km",4,"Automatico","Dianteira","4-5",6,"Cinza",8,18189,1,2022-04-19,"Não","AM",9,3475,"Usado","Econômico"
45815382,"1399","LEXUS","RX 350",2010,"SUV","Sim","Gasolina","3.5","172659 km",6,"Automatico","4x4","4-5",12,"Branco",12,706,4,2021-01-13,"Não","AM/FM",2,3385,"Usado","Econômico"
45756683,"1996","HONDA","Cr-v",2002,"SUV","Sim","Gasolina","2.4","278728 km",4,"Automatico","4x4","4-5",16,"Branco",12,862,5,2020-09-22,"Sim","AM",7,2758,"Usado","Econômico"
45751455,"586","TOYOTA","Prius",2012,"Hatchback","Sim","Hibrido","1.8","101000 km",4,"Automatico","Dianteira","4-5",27,"Cinza",12,19757,4,2021-09-21,"Não","AM/FM",9,3276,"Usado","Econômico"
45804404,"2108","LEXUS","LS 460",2009,"Sedan","Sim","GASOLINA","4.6","217614 km",4,"Automatico","Dianteira","4-5",16,"Prata",4,21608,2,2021-07-04,"Não","AM/FM",0,6006,"Usado","Médio"
45786567,"-","BMW","550",2010,"Sedan","Sim","Gasolina","4.4 Turbo","119000 km",8,"Tiptronic","Traseira","4-5",6,"Preto",12,47042,2,2022-08-11,"Não","AM/FM",4,5451,"Usado","Médio"
45793354,"-","MERCEDES-BENZ","ML 350",2004,"SUV","Sim","Gás Natural","3.7","195000 km",6,"Tiptronic","4x4","4-5",31,"Prata",12,12544,1,2020-10-30,"Sim","FM",4,8694,"Usado","Econômico"
45815245,"777","TOYOTA","Camry",2014,"Sedan","Sim","Gasolina","2.5","214184 km",4,"Automatico","Dianteira","4-5",1,"Preto",12,220,1,2021-04-09,"Sim","AM/FM",10,2105,"Usado","Econômico"
45751986,"640","BMW","328",2013,"Sedan","Sim","Gasolina","2","111000 km",4,"Tiptronic","Traseira","4-5",20,"Preto",12,33870,5,2021-09-20,"Sim","AM/FM",8,5783,"Usado","Médio"
45787293,"934","SUBARU","Forester",2015,"SUV","Sim","GASOLINA","2.5",NA,4,"Variator","4x4","4-5",2,"Prata",12,25500,1,2022-04-28,"Sim","FM",1,4151,"Usado","Médio"
45804633,"-","BMW","X5",2012,"SUV","Sim","Gasolina","5","91000 km",8,"Automatico","4x4","4-5",26,"Azul",12,43278,1,2021-04-26,"Não","AM",4,1713,"Usado","Médio"
45676055,"585","TOYOTA","Prius",2013,"Hatchback","Nao","Hibrido","1.8","317000 km",4,"Variator","Dianteira","4-5",28,"Branco",8,10349,3,2021-02-28,"Sim","FM",5,5541,"Usado","Econômico"
45761444,"-","BMW","750",2010,"Sedan","Sim","Gasolina","4.4 Turbo","111000 km",8,"Automatico","4x4","4-5",10,"Preto",12,37633,2,2022-11-05,"Não","AM",4,5586,"Usado","Médio"
45636201,"583","NISSAN","Juke",2011,"SUV","Sim","Gasolina","1.6",NA,4,"Automatico","Dianteira","4-5",4,"Azul",0,314,1,2021-05-21,"Sim","FM",9,2992,"Usado","Econômico"
45520804,"-","FORD","Focus",2013,"Sedan","Sim","Gasol.","2",NA,4,"Automatico","Dianteira","4-5",32,"Preto",6,14113,2,2021-03-13,"Sim","AM",9,3057,"Usado","Econômico"
45806053,"585","HYUNDAI","Elantra",2013,"Sedan","Sim","Gasol.","1.8","17000 km",4,"Automatico","Dianteira","4-5",17,"Preto",4,13485,4,2021-05-20,"Não","FM",9,7666,"Usado","Econômico"
45781950,"-","MERCEDES-BENZ","C 230",2002,"Cupê","Sim","GASOLINA","1.8","334000 km",4,"Manual","Traseira","2-3",4,"Prata",6,NA,3,2020-01-22,"Sim","FM",9,9565,"Usado",NA
45802184,"777","HYUNDAI","H1",2014,"Minivan","Sim","Diesel","2.5","131957 km",4,"Automatico","Dianteira","4-5",7,"Branco",4,32412,1,2022-06-17,"Não","AM/FM",0,5015,"Usado","Médio"
45801410,"475","HYUNDAI","Accent",2012,"Sedan","Sim","Gasolina","1.4","141000 km",4,"Automatico","Dianteira","4-5",29,"Branco",4,12720,4,2021-03-18,"Sim","AM/FM",2,2242,"Usado","Econômico"
45792348,"642","KIA","Optima",2012,"Sedan","Sim","GASOLINA","2",NA,4,"Automatico","Dianteira","4-5",3,"Branco",4,7997,4,2021-11-18,"Sim","AM",4,9234,"Usado","Econômico"
45809208,"765","CHEVROLET","Captiva",2015,"SUV","Sim","Dies.","2","76550 km",4,"Automatico","Dianteira","4-5",14,"Preto",4,39085,4,2022-08-04,"Sim","FM",5,9041,"Usado","Médio"
45772831,"645","LEXUS","CT 200h",2011,"Hatchback","Sim","Hibrido","1.8","224267 km",4,"Automatico","Dianteira","4-5",14,"Prata",0,3293,3,2020-10-29,"Não","AM/FM",4,7216,"Usado","Econômico"
45396155,"761","TOYOTA","Prius",2010,"Sedan","Sim","Hibrido","1.8","217600 km",4,"Automatico","Dianteira","4-5",21,"Cinza",6,17405,1,2022-07-09,"Não","AM/FM",5,5345,"Usado","Econômico"
45772695,"1624","MERCEDES-BENZ","E 350",2009,"Sedan","Sim","DIESEL","3.5","109139 km",6,"Automatico","Traseira","4-5",9,"Preto",12,5018,2,2020-09-17,"Sim","AM/FM",6,4366,"Usado","Econômico"
45809855,"645","MERCEDES-BENZ","C 250",2011,"Sedan","Sim","Gasolina","1.8","24000 km",4,"Tiptronic","Traseira","4-5",17,"Red",10,28225,2,2020-03-18,"Não","AM",8,1221,"Usado","Médio"
45815537,"584","MERCEDES-BENZ","C 250",2014,"Cupê","Sim","GASOLINA","1.8 Turbo","67680 km",6,"Tiptronic","Traseira","2-3",18,"Preto",8,32929,4,2021-11-17,"Sim","FM",0,7735,"Usado","Médio"
45810342,"642","CHEVROLET","Malibu",2012,"Sedan","Sim","GASOLINA","2",NA,4,"Automatico","Dianteira","4-5",19,"Branco",4,19676,5,2022-10-03,"Sim","FM",10,2318,"Usado","Econômico"
45636372,"382","FORD","Fusion",2015,"Sedan","Sim","Hibrido","2","100747 km",4,"Automatico","Dianteira","4-5",31,"Verde",0,2666,3,2020-01-03,"Sim","FM",5,6788,"Usado","Econômico"
45654438,"503","TOYOTA","Prius",2012,"Hatchback","Sim","Hibrido","1.5",NA,4,"Automatico","Dianteira","4-5",19,"Red",12,706,3,2020-12-15,"Não","AM/FM",10,7836,"Usado","Econômico"
45761593,"917","BMW","X5",2013,"SUV","Sim","gasolina","3.0 Turbo","119000 km",6,"Tiptronic","4x4","4-5",20,"Prata",12,33556,4,2021-09-29,"Não","AM",7,6918,"Usado","Médio"
45792594,"-","TOYOTA","Prius",2010,"Sedan","Sim","Hibrido","1.8","116000 km",4,"Variator","Dianteira",">5",3,"Prata",7,18503,3,2022-05-28,"Não","AM/FM",4,6696,"Usado","Econômico"
45636331,"333","FORD","Fusion",2014,"Sedan","Sim","Hibrido","2","186048 km",4,"Automatico","Dianteira","4-5",4,"Preto",0,862,3,2021-09-20,"Não","AM/FM",7,5043,"Usado","Econômico"
45803302,"707","HYUNDAI","Sonata",2011,"Sedan","Sim","GASOLINA","2","190000 km",4,"Automatico","Dianteira","4-5",14,"Cinza",4,14834,4,2020-05-31,"Sim","FM",7,3245,"Usado","Econômico"
45745013,"-","OPEL","Astra",1998,"Hatchback","Nao","Gasol.","1.6","0 km",4,"Manual","Dianteira","4-5",27,"Verde",4,6429,3,2022-08-24,"Não","AM/FM",5,4483,"Usado","Econômico"
45766089,"639","AUDI","A4",2014,"Sedan","Sim","GASOLINA","2","42395 km",4,"Automatico","4x4","4-5",27,"Cinza",0,1254,5,2022-09-18,"Não","AM",8,8262,"Usado","Econômico"
45804411,"1811","LEXUS","LS 460",2010,"Sedan","Sim","Gasol.","4.6","224500 km",4,"Automatico","Dianteira","4-5",11,"Prata",4,26425,2,2020-01-06,"Sim","AM",10,1230,"Usado","Médio"
45119810,"761","TOYOTA","Prius",2010,"Hatchback","Nao","Gasolina","1.8","19500 km",4,"Variator","Dianteira","4-5",10,"Azul",6,12858,5,2022-01-25,"Não","FM",3,9648,"Usado","Econômico"
45650429,"1058","TOYOTA","Highlander",2012,"SUV","Sim","Hibrido","3.5","157211 km",6,"Automatico","4x4","4-5",9,"Branco",12,9879,2,2020-05-19,"Não","AM/FM",2,8429,"Usado","Econômico"
43593464,"1017","HYUNDAI","Elantra SE",2017,"Sedan","Nao","gasolina","2","33097 km",4,"Automatico","Dianteira","4-5",5,"Red",8,17092,4,2020-05-24,"Não","AM/FM",7,2423,"Usado","Econômico"
45810647,"363","CHEVROLET","Spark",2014,"Hatchback","Sim","Gasol.","1","73936 km",4,"Automatico","Dianteira","4-5",32,"Branco",4,9346,3,2021-11-19,"Não","FM",6,8036,"Usado","Econômico"
45523686,"1079","TOYOTA","CHR",2018,"SUV","Sim","gasolina","2","22816 km",4,"Automatico","Dianteira","4-5",10,"Cinza",12,2195,4,2022-02-22,"Sim","AM/FM",3,5570,"Semi-novo","Econômico"
45802220,"1091","HYUNDAI","H1",2016,"Minivan","Sim","Diesel","2.5","104697 km",4,"Automatico","Dianteira","4-5",23,"Prata",4,41886,5,2020-09-23,"Sim","AM",9,1480,"Usado","Médio"
45815355,"1172","LEXUS","IS 350",2011,"Sedan","Sim","gasolina","3.5",NA,6,"Automatico","4x4","4-5",15,"Prata",12,8154,2,2022-01-21,"Sim","AM",5,2298,"Usado","Econômico"
45282047,"1488","NISSAN","Note",2016,"Hatchback","Nao","Gasolina","1.2","58000 km",3,"Variator","Dianteira","4-5",13,"Azul",2,13000,4,2021-10-24,"Sim","AM/FM",3,5416,"Usado","Econômico"
45689097,"-","MERCEDES-BENZ","E 270",2003,"Sedan","Nao","Diesel","2.7 Turbo","215000 km",6,"Tiptronic","Traseira","4-5",31,"Preto",8,14426,5,2021-04-01,"Não","AM",1,9324,"Usado","Econômico"
45744709,"687","DAEWOO","Lacetti",2010,"Sedan","Sim","gasolina","1.6","36125 km",4,"Automatico","Dianteira","4-5",19,"Azul",4,6523,2,2020-03-29,"Sim","AM/FM",5,3597,"Usado","Econômico"
45791231,"-","TOYOTA","Camry",2012,"Sedan","Sim","Gasolina","2.5","147745 km",4,"Tiptronic","Dianteira","4-5",20,"Cinza",12,25716,3,2022-03-05,"Sim","AM",8,6112,"Usado","Médio"
45761471,"528","FORD","Escape Titanium",2014,"SUV","Sim","gasolina","1.6 Turbo",NA,4,"Tiptronic","Dianteira",">5",19,"Branco",12,24775,5,2020-03-27,"Não","AM",1,3688,"Usado","Médio"
45720276,"1055","MERCEDES-BENZ","E 350",2013,"Sedan","Sim","Gasolina","3.5 Turbo","140800 km",6,"Automatico","4x4","4-5",25,"Preto",0,15681,5,2020-03-09,"Não","AM/FM",1,7328,"Usado","Econômico"
45769318,"1324","TOYOTA","Highlander",2010,"Sedan","Sim","Hibrido","3.3",NA,6,"Automatico","4x4","4-5",4,"Verde",12,1725,5,2022-12-08,"Não","AM/FM",2,5004,"Usado","Econômico"
45649679,"1399","LEXUS","RX 450",2010,"SUV","Sim","Hibrido","3.5","167222 km",6,"Automatico","4x4","4-5",18,"Preto",12,5018,1,2020-09-22,"Sim","AM/FM",8,1091,"Usado","Econômico"
45346940,"-","VOLKSWAGEN","Golf",1999,"Sedan","Nao","GASOLINA","1.6","2147483647 km",4,"Manual","Dianteira","4-5",29,"Preto",4,6899,2,2021-01-02,"Sim","FM",8,6440,"Usado","Econômico"
45754348,"934","TOYOTA","Camry",2015,"Sedan","Sim","Gasolina","2.5","0 km",4,"Automatico","Dianteira","4-5",4,"Preto",12,2038,1,2020-02-29,"Sim","FM",1,4276,"Usado","Econômico"
45803088,"640","HYUNDAI","Santa FE",2013,"SUV","Sim","DIESEL","2","52351 km",4,"Automatico","Dianteira","4-5",6,"Branco",4,28059,2,2021-11-22,"Não","FM",3,6424,"Usado","Médio"
45704418,"-","TOYOTA","Prius",2012,"Sedan","Sim","Hibrido","1.8","150000 km",4,"Automatico","Dianteira","4-5",8,"Branco",6,50,4,2020-06-08,"Não","AM/FM",0,5591,"Usado","Econômico"
45798293,"528","HYUNDAI","Elantra",2014,"Sedan","Sim","Gasolina","1.6","164649 km",4,"Automatico","Dianteira","4-5",32,"Cinza",4,15624,5,2022-02-04,"Sim","FM",4,9565,"Usado","Econômico"
45786808,"-","BENTLEY","Continental GT",2012,"Cupê","Sim","GASOLINA","4.0 Turbo","55500 km",8,"Tiptronic","4x4","2-3",28,"Preto",0,219527,3,2021-11-15,"Sim","FM",9,9856,"Usado","Muito Luxo"
45762934,"640","AUDI","A4",2013,"Sedan","Sim","gasolina","2","157584 km",4,"Automatico","4x4","4-5",2,"Preto",0,282,4,2020-08-02,"Não","AM/FM",4,5484,"Usado","Econômico"
45734479,"-","HONDA","FIT",2003,"Hatchback","Nao","GASOLINA","1.3","0 km",4,"Automatico","Dianteira","4-5",28,"Red",4,30,3,2022-10-18,"Sim","FM",9,2997,"Usado","Econômico"
45620566,"1850","MERCEDES-BENZ","E 350",2008,"Sedan","Sim","Dies.","3.5","494317 km",6,"Automatico","4x4","4-5",30,"Preto",12,3763,3,2020-05-14,"Sim","FM",5,2641,"Usado","Econômico"
45806346,"1017","HYUNDAI","Elantra",2017,"Sedan","Sim","Gasolina","2","83200 km",4,"Tiptronic","Dianteira","4-5",12,"Prata",6,27598,4,2021-10-08,"Sim","AM",4,9614,"Usado","Médio"
45770166,"2225","LEXUS","GX 460",2017,"SUV","Sim","Gasolina","4.6","69918 km",8,"Automatico","4x4","4-5",5,"Branco",0,470,5,2020-05-09,"Não","FM",7,4337,"Usado","Econômico"
45812922,"-","BMW","535",2012,"Sedan","Sim","Gasol.","3.0 Turbo",NA,6,"Tiptronic","4x4","4-5",11,"Preto",12,42024,5,2020-06-30,"Não","AM/FM",1,5406,"Usado","Médio"
45808632,"891","BMW","428",2016,"Conversivel","Sim","Gasolina","2","52131 km",4,"Automatico","Traseira","2-3",17,"Preto",12,20071,4,2021-04-27,"Sim","FM",5,2390,"Usado","Médio"
45804826,"639","HYUNDAI","Tucson",2014,"SUV","Sim","Dies.","2","85254 km",4,"Automatico","Dianteira","4-5",16,"Preto",4,33908,4,2022-08-19,"Não","AM/FM",8,6474,"Usado","Médio"
45732791,"836","HYUNDAI","Sonata",2010,"Sedan","Sim","Gasolina","2","144500 km",4,"Automatico","Dianteira","4-5",28,"Branco",4,17035,2,2021-05-13,"Sim","AM/FM",1,4901,"Usado","Econômico"
45801855,"687","HYUNDAI","Elantra",2010,"Sedan","Sim","gasolina","1.6","118698 km",4,"Automatico","Dianteira","4-5",7,"Prata",4,11864,1,2021-01-16,"Não","AM",9,2400,"Usado","Econômico"
45437467,"-","TOYOTA","RAV 4",2015,"SUV","Nao","gasolina","2.5","7520 km",8,"Automatico","Dianteira","4-5",6,"Branco",8,42337,2,2022-01-20,"Não","FM",6,2437,"Usado","Médio"
39981079,"-","MERCEDES-BENZ","Sprinter",2008,"Microonibus","Nao","Diesel","2.2 Turbo","190000 km",4,"Tiptronic","Traseira","4-5",11,"Prata",2,45473,2,2021-12-02,"Sim","AM",3,7828,"Usado","Médio"
45742149,"-","HONDA","FIT",2007,"Hatchback","Nao","GASOLINA","1.3","0 km",4,"Automatico","Dianteira","4-5",20,"Prata",4,NA,3,2020-01-26,"Sim","AM",4,9735,"Usado",NA
45768786,"475","FIAT","500",2012,"Hatchback","Sim","GASOLINA","1.4","157317 km",4,"Automatico","Dianteira","4-5",10,"Red",12,3293,4,2021-01-15,"Sim","AM",10,8667,"Usado","Econômico"
45813806,"-","VOLVO","C30 2010",2010,"Cupê","Sim","GASOLINA","2.5 Turbo","160000 km",5,"Manual","Dianteira","2-3",7,"Preto",6,15367,3,2022-06-27,"Não","AM/FM",1,4626,"Usado","Econômico"
45770084,"1750","TOYOTA","Highlander",2008,"Cupê","Sim","Hibrido","3.3","182024 km",6,"Automatico","4x4","4-5",26,"Preto",12,470,2,2022-08-31,"Sim","AM/FM",8,8853,"Usado","Econômico"
45655778,"1850","LEXUS","RX 400",2008,"SUV","Sim","Hibrido","3.5","364523 km",6,"Automatico","4x4","4-5",28,"Preto",12,941,4,2021-07-12,"Sim","AM/FM",4,7495,"Usado","Econômico"
44804314,"781","TOYOTA","Camry",2012,"Sedan","Sim","GASOLINA","2.5","162000 km",4,"Tiptronic","Dianteira","4-5",4,"Preto",10,20385,4,2020-06-06,"Sim","FM",1,7869,"Usado","Médio"
45759309,"-","TOYOTA","Camry",2012,"Sedan","Sim","gasolina","2.5","304000 km",4,"Tiptronic","Dianteira","4-5",10,"Vermelho",12,22580,5,2022-07-03,"Não","FM",2,5635,"Usado","Médio"
45698031,"-","NISSAN","Micra",1998,"Cupê","Nao","gasolina","1","130000 km",4,"Manual","Dianteira","2-3",12,"Prata",2,4077,5,2021-01-11,"Não","AM/FM",3,2999,"Usado","Econômico"
45773253,"259","CHEVROLET","Volt",2014,"Hatchback","Sim","Hibrido","1.4","110958 km",4,"Automatico","Dianteira","4-5",18,"Preto",0,220,5,2022-01-13,"Não","FM",10,6160,"Usado","Econômico"
45776188,"-","HONDA","FIT",2002,"Hatchback","Nao","gasolina","1.3","178000 km",4,"Variator","Dianteira","4-5",19,"Branco",2,7840,5,2022-01-13,"Não","FM",7,7256,"Usado","Econômico"
45770150,"1514","LEXUS","GX 470",2011,"Sedan","Sim","Gasolina","4.6","202048 km",8,"Automatico","4x4","4-5",7,"Branco",0,392,4,2022-04-23,"Não","AM/FM",10,6598,"Usado","Econômico"
45612642,"986","HYUNDAI","Sonata",2010,"Sedan","Nao","Gasolina","2.4","90000 km",4,"Automatico","Dianteira","4-5",28,"Red",16,13799,1,2022-06-02,"Não","AM",1,3487,"Usado","Econômico"
45800776,"-","MERCEDES-BENZ","C 180",1998,"Universal","Nao","Gás Natural","1.8","333000 km",4,"Manual","Traseira","4-5",17,"Preto",6,7524,4,2021-02-27,"Sim","AM",8,6567,"Usado","Econômico"
45801764,"583","HYUNDAI","Elantra",2011,"Sedan","Sim","Gasolina","1.6","104090 km",4,"Automatico","Dianteira","4-5",24,"Branco",4,16894,1,2022-01-26,"Não","AM",10,6162,"Usado","Econômico"
45802594,"765","HYUNDAI","Santa FE",2015,"SUV","Sim","Diesel","2","146844 km",4,"Automatico","Dianteira","4-5",14,"Azul",4,36567,2,2020-09-11,"Sim","AM",10,6420,"Usado","Médio"
45681024,"629","NISSAN","Juke",2015,"SUV","Sim","Gasol.","1.6 Turbo","113000 km",4,"Tiptronic","4x4","4-5",20,"Red",8,25089,5,2020-07-19,"Sim","AM",3,4072,"Usado","Médio"
45767614,"585","HYUNDAI","Elantra",2013,"Sedan","Nao","Gasolina","1.8","120000 km",4,"Automatico","Dianteira","4-5",19,"Azul",14,15681,3,2020-02-01,"Sim","FM",1,6255,"Usado","Econômico"
45801469,"583","HYUNDAI","Accent",2011,"Hatchback","Sim","Diesel","1.6",NA,4,"Automatico","Dianteira","4-5",8,"Prata",4,8154,3,2021-08-30,"Sim","AM/FM",2,8727,"Usado","Econômico"
45771952,"-","BMW","X5 XDRIVE",2010,"SUV","Sim","Diesel","3.0 Turbo","162000 km",6,"Automatico","4x4","4-5",27,"Branco",12,36065,2,2020-12-15,"Não","AM",7,7562,"Usado","Médio"
45757744,"586","LEXUS","CT 200h",2012,"Hatchback","Sim","Hibrido","1.8","174106 km",4,"Automatico","Dianteira","4-5",15,"Branco",0,1490,5,2022-07-16,"Não","AM",3,8698,"Usado","Econômico"
45781930,"-","HYUNDAI","Veloster",2011,"Hatchback","Sim","Gasolina","1.6","65600 km",4,"Tiptronic","Dianteira","2-3",20,"Prata",4,18503,1,2021-06-22,"Não","AM/FM",3,6637,"Usado","Econômico"
45646626,"1292","AUDI","Q5",2016,"SUV","Sim","Gasolina","3","448982 km",6,"Automatico","4x4","4-5",32,"Preto",0,941,2,2021-11-09,"Não","AM",3,9807,"Usado","Econômico"
45791521,"-","TOYOTA","Prius",2013,"Hatchback","Sim","Gasolina","1.8",NA,4,"Automatico","Dianteira","4-5",19,"Prata",12,NA,3,2022-06-02,"Não","FM",10,8216,"Usado",NA
44875797,"-","BMW","535 i",2007,"Sedan","Sim","Gasol.","3","247000 km",6,"Tiptronic","Traseira","4-5",13,"Cinza",8,17876,5,2021-02-03,"Não","FM",5,9187,"Usado","Econômico"
43642589,"784","MINI","Cooper",2017,"Cupê","Sim","gasolina","1.5","26751 km",3,"Automatico","Dianteira","2-3",23,"Verde",8,21482,4,2020-11-28,"Sim","AM/FM",0,7219,"Usado","Médio"
45801599,"5679","TOYOTA","Estima",1997,"Minivan","Nao","Gasolina","2.4","230000 km",4,"Automatico","4x4","4-5",1,"Prata",2,3150,1,2021-02-07,"Não","FM",8,6365,"Usado","Econômico"
45766300,"834","TOYOTA","Tacoma",2013,"SUV","Sim","Gasolina","2.7","397915 km",4,"Automatico","Traseira","4-5",24,"Branco",12,27284,4,2021-11-07,"Sim","FM",1,8494,"Usado","Médio"
45797008,"1138","HYUNDAI","Genesis",2013,"Cupê","Sim","gasolina","3.8","116482 km",4,"Automatico","Dianteira","4-5",4,"Preto",4,47408,3,2020-05-27,"Não","FM",7,4118,"Usado","Médio"
45769500,"1399","MERCEDES-BENZ","E 350",2010,"Sedan","Sim","GASOLINA","3.5","229904 km",6,"Automatico","4x4","4-5",24,"Preto",12,470,1,2022-01-14,"Sim","AM",5,5166,"Usado","Econômico"
45794476,"-","TOYOTA","Prius",2013,"Hatchback","Nao","Hibrido","1.8","77000 km",4,"Automatico","Dianteira","4-5",6,"Azul",10,21012,1,2021-04-28,"Sim","AM",10,3186,"Usado","Médio"
45762255,"259","CHEVROLET","Volt",2014,"Hatchback","Sim","Hibrido","1.4","112123 km",4,"Automatico","Dianteira","4-5",3,"Prata",0,6586,4,2020-05-10,"Sim","FM",9,3951,"Usado","Econômico"
45789427,"-","MERCEDES-BENZ","C 200 7G-TRONIC",2014,"Sedan","Sim","Gasolina","2.0 Turbo",NA,4,"Tiptronic","Traseira","4-5",27,"Branco",12,84675,5,2020-03-10,"Sim","AM/FM",4,2972,"Usado","Luxo"
45782197,"-","TOYOTA","Prius",2010,"Sedan","Nao","Hibrido","1.8","180000 km",4,"Variator","Dianteira","4-5",2,"Preto",8,15994,3,2021-06-13,"Sim","AM",0,7012,"Usado","Econômico"
44110192,"-","TOYOTA","Aqua",2013,"Hatchback","Nao","Hibrido","1.5",NA,4,"Automatico","Dianteira","4-5",15,"Prata",4,14113,3,2022-09-06,"Não","FM",0,5360,"Usado","Econômico"
45776665,"-","MITSUBISHI","Pajero",1997,"SUV","Nao","DIESEL","2.8 Turbo","155000 km",4,"Tiptronic","4x4","2-3",18,"Prata",2,18503,4,2021-01-25,"Sim","AM/FM",3,5752,"Usado","Econômico"
45809924,"583","CHEVROLET","Cruze",2011,"Sedan","Sim","gasolina","1.6","154148 km",4,"Automatico","Dianteira","4-5",25,"Preto",4,13626,3,2021-04-08,"Sim","FM",6,6570,"Usado","Econômico"
45767790,"1058","TOYOTA","Highlander",2012,"SUV","Sim","Gasolina","3.5","285186 km",6,"Automatico","Dianteira","4-5",23,"Cinza",12,9565,2,2022-10-19,"Sim","AM",5,2346,"Usado","Econômico"
45631248,"640","SUBARU","XV",2013,"Sedan","Sim","GASOLINA","2","105523 km",4,"Automatico","4x4","4-5",2,"Azul",0,5645,3,2022-04-29,"Sim","AM/FM",9,7895,"Usado","Econômico"
45769895,"1234","MAZDA","CX-9",2011,"Sedan","Sim","Gasol.","3.7","134157 km",6,"Automatico","4x4","4-5",8,"Preto",12,549,1,2022-04-12,"Não","FM",8,4711,"Usado","Econômico"
45757118,"474","CHEVROLET","Volt",2013,"Hatchback","Sim","Hibrido","1.4","150517 km",4,"Automatico","Dianteira","4-5",30,"Preto",0,4547,5,2020-05-26,"Sim","AM/FM",7,2078,"Usado","Econômico"
45766829,"781","FORD","Fusion",2012,"Sedan","Sim","GASOLINA","2.5","216035 km",4,"Automatico","Dianteira","4-5",27,"Cinza",12,188,4,2021-10-23,"Sim","AM",6,4745,"Usado","Econômico"
45802207,"1091","HYUNDAI","H1",2016,"Minivan","Sim","diesel","2.5","119098 km",4,"Automatico","Dianteira","4-5",17,"Prata",4,36899,2,2020-03-03,"Sim","AM/FM",5,9710,"Usado","Médio"
45640923,"917","BMW","X5",2013,"SUV","Sim","Dies.","3",NA,6,"Automatico","4x4","4-5",13,"Preto",0,1019,1,2021-04-08,"Sim","AM",5,1931,"Usado","Econômico"
45776285,"707","AUDI","A4",2011,"Sedan","Sim","Gasol.","2.0 Turbo","190000 km",4,"Tiptronic","4x4","4-5",9,"Cinza",12,15681,5,2022-05-26,"Sim","AM",10,3915,"Usado","Econômico"
45762114,"-","TOYOTA","Vitz",2012,"Sedan","Nao","Gasolina","1","106000 km",3,"Automatico","Dianteira","4-5",21,"Branco",10,12544,4,2021-09-02,"Não","FM",4,2577,"Usado","Econômico"
45396813,"779","TOYOTA","RAV 4",2013,"SUV","Nao","GASOLINA","2.5",NA,4,"Automatico","4x4","4-5",26,"Prata",0,27911,4,2020-11-25,"Não","AM/FM",3,3390,"Usado","Médio"
45789827,"779","VOLKSWAGEN","Jetta",2013,"Sedan","Nao","Gasol.","2.5","154000 km",6,"Tiptronic","Dianteira","4-5",31,"Preto",6,14113,3,2022-06-14,"Sim","AM/FM",5,3447,"Usado","Econômico"
