ID,Débitos,Fabricante,Modelo,Ano,Categoria,Couro,Combustivel,Volume_motor,Km,Cilindros,Tipo_cambio,Tração,Portas,Rodas,Cor,Airbags,Preco,Numero_proprietarios,Data_ultima_lavagem,Adesivos_personalizados,Radio_AM_FM,Historico_troca_oleo,Codigo_concessionaria,Classificacao_Veiculo,Faixa_Preco,Dias_desde_lavagem
45808626,919,BMW,740,2012,Sedan,Sim,Gasolina,3.0,199536.0,6,Automatico,Traseira,4-5,14,Prata,12,5175.0,1,2021-02-12,Não,FM,4,1027,Usado,Econômico,1905
44091580,874,VOLKSWAGEN,UP,2013,Hatchback,Nao,Gasolina,1.0,64000.0,3,Tiptronic,Dianteira,4-5,26,Branco,2,7000.0,5,2020-01-06,Sim,FM,3,4599,Usado,Econômico,2308
45787249,586,TOYOTA,Prius,2012,Sedan,Nao,Híbrido,1.8,,4,Automatico,Dianteira,4-5,25,Preto,5,,4,2021-04-01,Sim,AM/FM,0,3623,Usado,,1857
45656506,1399,LEXUS,RX 450,2010,SUV,Sim,Híbrido,3.5,,6,Automatico,4x4,4-5,8,Cinza,12,220.0,5,2020-09-19,Não,FM,1,6865,Usado,Econômico,2051
45796969,0,FORD,Transit,2008,Microonibus,Nao,Diesel,2.4,160000.0,4,Manual,Traseira,2-3,32,Branco,2,17876.0,3,2021-02-23,Sim,FM,6,8624,Usado,Econômico,1894
45730151,765,SSANGYONG,REXTON,2015,SUV,Sim,Diesel,2.0,59077.0,4,Automatico,Dianteira,4-5,18,Preto,4,45633.0,5,2022-06-30,Não,AM,8,8234,Usado,Médio,1402
45773934,456,TOYOTA,Camry,2015,Sedan,Sim,Híbrido,2.5,241227.0,4,Automatico,Dianteira,4-5,21,Prata,12,9722.0,5,2021-03-06,Não,FM,5,7721,Usado,Econômico,1883
45804294,642,HYUNDAI,Tucson,2012,SUV,Sim,Diesel,2.0,169700.0,4,Automatico,Dianteira,4-5,25,Prata,4,24123.0,3,2022-06-13,Sim,AM,3,2035,Usado,Médio,1419
45814621,0,RENAULT,Clio,2013,Hatchback,Nao,Diesel,1.5,0.0,4,Manual,Dianteira,4-5,29,Branco,4,18817.0,2,2022-11-03,Não,AM,7,9205,Usado,Econômico,1276
45769567,1190,TOYOTA,Tacoma,2014,Sedan,Sim,Gasolina,4.0,0.0,6,Automatico,Traseira,4-5,14,Prata,12,6586.0,1,2021-05-31,Não,AM,1,7985,Usado,Econômico,1797
45786759,0,BMW,X5 3.5,2014,SUV,Sim,Gasolina,3.0,196000.0,6,Tiptronic,4x4,4-5,12,Preto,12,70562.0,5,2022-02-23,Não,FM,8,1246,Usado,Luxo,1529
45802823,1017,HYUNDAI,Santa FE,2017,SUV,Sim,Diesel,2.0,105751.0,4,Automatico,Dianteira,4-5,10,Branco,4,53154.0,4,2022-04-01,Sim,FM,7,7921,Usado,Luxo,1492
45793350,639,MITSUBISHI,Outlander SPORT,2014,SUV,Nao,Gasolina,2.0,77000.0,4,Tiptronic,4x4,4-5,8,Preto,10,22266.0,4,2021-07-26,Não,AM,0,2948,Usado,Médio,1741
45808565,1172,CHEVROLET,Impala,2011,Sedan,Sim,Gasolina,3.5,,6,Automatico,Dianteira,4-5,22,Preto,12,1646.0,1,2021-08-11,Sim,FM,3,8276,Usado,Econômico,1725
45802784,765,HYUNDAI,Santa FE,2015,SUV,Sim,Diesel,2.0,81142.0,4,Automatico,Dianteira,4-5,10,Branco,4,29323.0,3,2021-09-10,Sim,FM,5,7944,Usado,Médio,1695
45774880,1677,FORD,Transit,2003,Microonibus,Nao,Diesel,2.0,,4,Manual,Dianteira,>5,22,Branco,2,7840.0,2,2022-03-01,Sim,FM,5,6818,Usado,Econômico,1523
45610623,475,FIAT,500L LONG,2012,Cupê,Nao,Gasolina,1.4,83545.0,4,Automatico,Dianteira,4-5,8,Preto,12,10036.0,3,2021-01-25,Não,FM,2,5101,Usado,Econômico,1923
45816128,584,TOYOTA,Corolla,2014,Sedan,Sim,Gasolina,1.8,75000.0,6,Tiptronic,Dianteira,4-5,31,Preto,10,23521.0,5,2021-11-11,Sim,AM/FM,0,7469,Usado,Médio,1633
45777071,0,FORD,Transit,2002,Vagao de carga,Nao,Diesel,2.0,135000.0,4,Manual,Dianteira,4-5,30,Branco,2,10000.0,3,2022-07-28,Sim,AM,1,3604,Usado,Econômico,1374
45804126,0,TOYOTA,Camry,2007,Sedan,Sim,Híbrido,2.4,248000.0,4,Automatico,Dianteira,4-5,15,Red,6,18503.0,5,2021-01-26,Sim,AM/FM,3,4275,Usado,Econômico,1922
45648036,607,TOYOTA,Camry,2019,Sedan,Sim,Híbrido,2.5,39552.0,4,Automatico,Dianteira,4-5,20,Preto,12,251.0,3,2021-01-24,Sim,AM/FM,8,9074,Semi-novo,Econômico,1924
45772021,481,FORD,Fusion,2017,Sedan,Sim,Híbrido,2.0,89758.0,4,Automatico,Dianteira,4-5,10,Branco,0,392.0,1,2020-07-26,Não,AM,1,6828,Usado,Econômico,2106
45283371,0,MERCEDES-BENZ,C 200,2003,Sedan,Nao,Diesel,2.2,299000.0,4,Tiptronic,Traseira,4-5,14,Prata,0,11604.0,3,2022-09-25,Não,FM,9,8163,Usado,Econômico,1315
45809864,501,TOYOTA,Aqua,2014,Hatchback,Sim,Gasolina,1.5,122727.0,4,Automatico,Dianteira,4-5,23,Preto,4,,5,2022-11-28,Sim,FM,0,4910,Usado,,1251
45804776,770,HYUNDAI,Tucson,2016,SUV,Sim,Diesel,1.7,186097.0,4,Automatico,Dianteira,4-5,25,Branco,4,35899.0,3,2020-10-25,Sim,FM,10,7653,Usado,Médio,2015
45681376,777,FORD,Fusion,2014,Sedan,Nao,Gasolina,2.5,130000.0,4,Automatico,Dianteira,4-5,29,Branco,10,16935.0,2,2020-01-04,Sim,FM,10,9647,Usado,Econômico,2310
45769890,1325,MAZDA,CX-9,2019,Sedan,Sim,Gasolina,2.5,11746.0,4,Automatico,Dianteira,4-5,12,Cinza,12,35438.0,3,2021-08-08,Sim,FM,2,8325,Semi-novo,Médio,1728
45791983,949,FORD,Ranger,2010,Picape,Sim,Gasolina,2.3,249683.0,4,Automatico,Traseira,4-5,27,Cinza,12,1333.0,5,2021-04-07,Não,AM,0,1087,Usado,Econômico,1851
45759571,0,KIA,Optima,2013,Sedan,Sim,Gasolina,2.4,101037.0,4,Tiptronic,Dianteira,4-5,19,Vermelho,12,21012.0,1,2022-08-05,Sim,AM/FM,5,2868,Usado,Médio,1366
45764517,1750,TOYOTA,Highlander,2008,SUV,Sim,Híbrido,3.3,182024.0,6,Automatico,4x4,4-5,31,Preto,12,470.0,4,2021-07-07,Não,AM,6,5689,Usado,Econômico,1760
45805156,707,HYUNDAI,Tucson,2011,SUV,Sim,Diesel,2.0,83251.0,4,Automatico,Dianteira,4-5,3,Branco,4,16778.0,5,2021-08-03,Não,FM,9,4446,Usado,Econômico,1733
45531993,777,VOLKSWAGEN,Jetta,2014,Sedan,Sim,Gasolina,2.5,127000.0,5,Tiptronic,Dianteira,4-5,18,Preto,12,12544.0,1,2021-08-11,Não,AM,7,2086,Usado,Econômico,1725
45769547,834,TOYOTA,Tacoma,2013,SUV,Sim,Gasolina,2.7,397915.0,4,Automatico,Traseira,4-5,25,Branco,12,27284.0,4,2020-02-28,Sim,AM,7,6699,Usado,Médio,2255
45788535,0,TOYOTA,CHR,2018,SUV,Nao,Gasolina,2.0,23400.0,4,Tiptronic,Dianteira,4-5,1,Azul ceu,12,43905.0,1,2022-02-17,Sim,AM/FM,9,1580,Semi-novo,Médio,1535
45804371,751,JEEP,Compass,2013,SUV,Sim,Gasolina,2.4,165000.0,4,Automatico,Dianteira,4-5,32,Cinza,4,22269.0,2,2020-06-04,Não,AM/FM,9,6296,Usado,Médio,2158
45806399,900,CHRYSLER,200,2015,Sedan,Sim,Gasolina,2.4,75486.0,4,Automatico,Dianteira,4-5,28,Preto,12,3607.0,3,2020-05-06,Sim,AM,6,5417,Usado,Econômico,2187
45809811,642,CHEVROLET,Cruze,2012,Sedan,Sim,Diesel,2.0,,4,Automatico,Dianteira,4-5,30,Cinza,4,13987.0,4,2021-01-26,Não,AM/FM,1,9336,Usado,Econômico,1922
45771485,2455,LEXUS,GX 470,2008,SUV,Sim,Gasolina,4.7,218126.0,8,Automatico,4x4,4-5,14,Preto,0,282.0,2,2020-09-01,Sim,FM,1,7340,Usado,Econômico,2069
45728096,585,LEXUS,CT 200h,2013,Hatchback,Sim,Híbrido,1.8,65989.0,4,Automatico,Dianteira,4-5,29,Prata,12,549.0,3,2020-01-02,Não,FM,4,2420,Usado,Econômico,2312
45771917,645,TOYOTA,Prius,2011,SUV,Sim,Híbrido,1.8,353606.0,4,Automatico,Dianteira,4-5,31,Cinza,12,470.0,2,2022-12-12,Não,AM,9,1327,Usado,Econômico,1237
45796538,777,TOYOTA,Camry,2014,Sedan,Sim,Gasolina,2.5,88000.0,4,Tiptronic,Dianteira,4-5,32,Preto,11,23521.0,4,2020-09-20,Sim,AM,6,9568,Usado,Médio,2050
45813739,1104,JAGUAR,XJ,2015,Sedan,Sim,Gasolina,3.0,54429.0,6,Automatico,4x4,4-5,30,Branco,12,1646.0,1,2020-11-05,Não,AM,6,4416,Usado,Econômico,2004
43719159,707,MITSUBISHI,Outlander,2011,SUV,Sim,Gasolina,2.0,100000.0,4,Tiptronic,4x4,4-5,3,Preto,8,13998.0,2,2020-05-08,Não,AM/FM,7,2244,Usado,Econômico,2185
45770347,0,SUZUKI,XL7,2005,SUV,Nao,Gasolina,2.7,150000.0,6,Automatico,4x4,4-5,31,Branco,4,12544.0,2,2020-06-27,Sim,AM/FM,1,4369,Usado,Econômico,2135
45803960,836,HYUNDAI,Tucson,2010,SUV,Sim,Diesel,2.0,,4,Automatico,Dianteira,4-5,11,Cinza,4,,3,2022-09-29,Não,FM,1,1046,Usado,,1311
43580437,0,VOLKSWAGEN,Crafter,2007,Microonibus,Nao,Diesel,2.5,200000.0,5,Manual,Traseira,4-5,3,Branco,2,22840.0,2,2022-08-16,Não,AM,1,4512,Usado,Médio,1355
45772504,1604,MERCEDES-BENZ,E 350,2014,Sedan,Sim,Gasolina,5.5,101424.0,8,Automatico,4x4,4-5,2,Cinza,12,32302.0,2,2022-10-04,Sim,AM,5,9243,Usado,Médio,1306
44824360,0,FORD,Transit,1998,Microonibus,Nao,Diesel,2.5,,4,Manual,Dianteira,4-5,10,Cinza,4,,3,2020-04-18,Sim,AM/FM,1,4335,Usado,,2205
45642801,394,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,102397.0,4,Automatico,Dianteira,4-5,28,Preto,12,784.0,4,2021-06-20,Não,AM,4,7044,Usado,Econômico,1777
45774361,0,JEEP,Liberty,2001,SUV,Nao,Gasolina,3.7,,6,Automatico,4x4,4-5,10,Red,0,7840.0,5,2022-12-04,Não,FM,6,9693,Usado,Econômico,1245
45796872,1249,HYUNDAI,H1,2017,Universal,Sim,Diesel,2.5,143629.0,4,Automatico,Dianteira,4-5,4,Preto,4,35846.0,1,2022-09-15,Não,FM,1,5150,Usado,Médio,1325
45617663,503,TOYOTA,Prius C,2012,Hatchback,Nao,Híbrido,1.5,205712.0,4,Automatico,Dianteira,4-5,19,Marrom,8,,3,2020-11-16,Sim,FM,10,3283,Usado,,1993
45792956,694,CHEVROLET,Aveo,2008,Sedan,Sim,Gasolina,1.2,123232.0,4,Automatico,Dianteira,4-5,31,Branco,4,4234.0,5,2022-04-03,Não,AM/FM,6,1055,Usado,Econômico,1490
45810337,1760,PORSCHE,Cayenne,2017,SUV,Sim,Gasolina,3.6,37184.0,6,Automatico,4x4,4-5,15,Preto,12,41083.0,5,2022-10-16,Não,AM/FM,1,9325,Usado,Médio,1294
45814242,650,CHEVROLET,Cruze,2016,Sedan,Nao,Gasolina,1.4,182880.0,4,Automatico,Dianteira,4-5,26,Preto,8,12231.0,4,2021-03-17,Não,FM,0,9483,Usado,Econômico,1872
44658980,0,VOLKSWAGEN,Passat sel,2011,Sedan,Sim,Gasolina,2.5,75000.0,5,Automatico,Dianteira,4-5,9,Prata,6,25559.0,3,2022-01-14,Sim,AM/FM,7,4797,Usado,Médio,1569
45808614,1236,HONDA,FIT HIBRID,2011,Hatchback,Nao,Híbrido,1.3,89421.0,4,Automatico,Dianteira,4-5,7,Preto,4,6743.0,1,2021-02-25,Não,FM,3,3391,Usado,Econômico,1892
45729889,730,SSANGYONG,Actyon,2016,SUV,Sim,Diesel,1.6,112804.0,4,Automatico,Dianteira,4-5,22,Branco,4,35309.0,2,2020-08-11,Não,AM,6,7701,Usado,Médio,2090
45510072,0,TOYOTA,Aqua,2013,Sedan,Nao,Híbrido,1.5,160320.0,4,Automatico,Dianteira,4-5,13,Prata,4,12858.0,4,2022-10-14,Sim,AM/FM,7,6553,Usado,Econômico,1296
45766686,353,TOYOTA,Prius,2015,SUV,Sim,Híbrido,1.8,104795.0,4,Automatico,Dianteira,4-5,30,Branco,12,2038.0,5,2020-10-07,Não,FM,6,2398,Usado,Econômico,2033
45805615,574,HONDA,Insight EX,2010,Sedan,Nao,Híbrido,1.3,222000.0,4,Tiptronic,Dianteira,4-5,17,Cinza,8,12074.0,3,2020-09-23,Sim,FM,9,8809,Usado,Econômico,2047
45806461,505,FORD,Fusion,2018,SUV,Sim,Híbrido,2.0,53013.0,4,Automatico,Dianteira,4-5,7,Cinza,12,5802.0,3,2021-03-08,Sim,AM,2,4995,Semi-novo,Econômico,1881
45758256,1363,LEXUS,GX 460,2012,SUV,Sim,Gasolina,4.6,189704.0,8,Automatico,4x4,4-5,19,Cinza,0,157.0,5,2020-11-04,Sim,AM,7,5064,Usado,Econômico,2005
28135943,0,AUDI,A6,1998,Sedan,Sim,Gasolina,2.8,299689.0,6,Tiptronic,Dianteira,4-5,28,Prata,6,3136.0,3,2020-10-21,Não,AM,5,9030,Usado,Econômico,2019
45723475,502,FORD,Fusion,2013,Sedan,Nao,Gasolina,1.5,100000.0,4,Automatico,Dianteira,4-5,26,Preto,8,19444.0,1,2021-01-28,Sim,AM/FM,8,3317,Usado,Econômico,1920
45760196,2455,LEXUS,GX 470,2008,SUV,Sim,Gasolina,4.7,218126.0,8,Automatico,4x4,4-5,18,Preto,0,282.0,1,2020-10-22,Não,AM,9,5480,Usado,Econômico,2018
45787131,0,HAVAL,H6,2015,SUV,Sim,Gasolina,1.5,28000.0,4,Manual,Dianteira,4-5,15,Preto,12,15053.0,4,2020-03-09,Sim,AM/FM,7,8916,Usado,Econômico,2245
45804770,0,VOLKSWAGEN,CC R line,2011,Sedan,Sim,Gasolina,2.0,177000.0,4,Automatico,Dianteira,4-5,32,Preto,12,,3,2021-08-26,Não,AM,0,3457,Usado,,1710
45645620,781,TOYOTA,Camry,2012,Sedan,Sim,Híbrido,2.5,314373.0,4,Automatico,Dianteira,4-5,19,Cinza,12,392.0,4,2021-08-22,Sim,AM,2,3442,Usado,Econômico,1714
45523673,1079,TOYOTA,CHR,2018,SUV,Sim,Gasolina,2.0,18754.0,4,Automatico,Dianteira,4-5,21,Red,12,6272.0,2,2020-10-05,Não,FM,8,4026,Semi-novo,Econômico,2035
42839062,0,HONDA,FIT,2006,Sedan,Sim,Gasolina,1.3,180000.0,12,Automatico,Dianteira,4-5,15,Preto,2,45.0,5,2020-12-01,Não,AM,4,6200,Usado,Econômico,1978
45516064,0,OPEL,Astra,1999,Vagao de carga,Nao,Diesel,2.0,0.0,4,Manual,Dianteira,4-5,8,Azul,4,5000.0,5,2022-03-30,Não,FM,10,9765,Usado,Econômico,1494
45809158,891,FORD,Taurus,2016,Sedan,Sim,Gasolina,2.0,42554.0,4,Automatico,Dianteira,4-5,9,Preto,4,54932.0,2,2022-03-23,Não,AM/FM,9,8602,Usado,Luxo,1501
45261604,1249,MAZDA,Mazda 6 TOURING,2017,Sedan,Sim,Gasolina,2.5,31694.0,4,Automatico,Dianteira,4-5,14,Preto,10,26971.0,2,2021-08-06,Sim,AM/FM,7,2978,Usado,Médio,1730
45776536,1211,BMW,328,2010,Sedan,Sim,Gasolina,3.0,105000.0,6,Tiptronic,Traseira,4-5,10,Cinza,2,9722.0,2,2021-07-12,Não,AM/FM,9,7944,Usado,Econômico,1755
45765028,1053,MERCEDES-BENZ,E 350,2014,Sedan,Sim,Diesel,3.5,,6,Automatico,4x4,4-5,28,Prata,12,314.0,4,2021-06-03,Sim,AM,2,9435,Usado,Econômico,1794
45635049,1202,MITSUBISHI,Outlander,2017,SUV,Nao,Gasolina,2.4,60800.0,4,Variator,4x4,4-5,19,Cinza,12,40142.0,1,2022-10-16,Não,AM/FM,1,2211,Usado,Médio,1294
41388432,0,MERCEDES-BENZ,E 220,2000,Sedan,Sim,Diesel,2.2,289350.0,4,Automatico,Traseira,4-5,15,Verde,6,5950.0,5,2021-12-23,Sim,FM,9,3090,Usado,Econômico,1591
45815339,585,TOYOTA,Prius,2013,Hatchback,Sim,Híbrido,1.8,173933.0,4,Automatico,Dianteira,4-5,24,Prata,10,8154.0,5,2021-12-14,Sim,AM,2,8270,Usado,Econômico,1600
45543938,0,BMW,X5,2005,SUV,Sim,Gasolina,4.4,7789999.0,6,Automatico,Traseira,4-5,18,Marrom,0,15681.0,1,2021-05-20,Não,AM/FM,8,2024,Usado,Econômico,1808
45803046,639,HYUNDAI,Santa FE,2014,SUV,Sim,Diesel,2.0,154115.0,4,Automatico,Dianteira,4-5,9,Cinza,4,34074.0,4,2022-02-27,Não,FM,4,9935,Usado,Médio,1525
44243704,0,TOYOTA,Prius,2007,Hatchback,Nao,Híbrido,1.5,122500.0,4,Variator,Dianteira,4-5,19,Preto,6,12858.0,3,2022-04-08,Não,AM,1,5400,Usado,Econômico,1485
45757121,475,CHEVROLET,Volt,2012,Hatchback,Sim,Híbrido,1.4,162190.0,4,Automatico,Dianteira,4-5,28,Azul,0,3136.0,1,2021-10-29,Sim,FM,0,7618,Usado,Econômico,1646
45770171,2225,LEXUS,GX 460,2017,SUV,Sim,Gasolina,4.6,0.0,8,Automatico,4x4,4-5,29,Branco,0,110.0,2,2022-11-07,Sim,AM,3,7909,Usado,Econômico,1272
45731467,777,HYUNDAI,H1,2014,Minivan,Sim,Diesel,2.5,190000.0,4,Automatico,Dianteira,4-5,8,Branco,4,28423.0,4,2021-10-28,Não,AM,2,5233,Usado,Médio,1647
45770895,1624,MERCEDES-BENZ,E 350,2009,Sedan,Sim,Diesel,3.5,266061.0,6,Automatico,4x4,4-5,27,Preto,12,,5,2022-03-10,Não,AM,2,1395,Usado,,1514
45793407,0,VOLKSWAGEN,Golf,1997,Hatchback,Nao,Gasolina,1.8,0.0,4,Automatico,Dianteira,4-5,31,Azul,0,3763.0,2,2022-09-24,Não,AM,8,5655,Usado,Econômico,1316
44482141,2265,HONDA,Fred,2019,Minivan,Sim,Gasolina,1.5,6800.0,4,Automatico,Dianteira,4-5,6,Cinza,2,,1,2022-06-06,Sim,AM,3,1779,Semi-novo,,1426
45802227,1091,HYUNDAI,H1,2016,Minivan,Sim,Diesel,2.5,113293.0,4,Automatico,Dianteira,4-5,30,Branco,4,35005.0,5,2021-05-22,Sim,FM,0,8935,Usado,Médio,1806
45810150,687,CHEVROLET,Lacetti,2010,Sedan,Sim,Gasolina,1.6,122590.0,4,Automatico,Dianteira,4-5,26,Branco,4,10381.0,1,2020-07-20,Sim,FM,5,9749,Usado,Econômico,2112
45770006,1017,MERCEDES-BENZ,E 300,2017,Sedan,Sim,Gasolina,2.0,26802.0,4,Automatico,Traseira,4-5,22,Preto,12,314.0,3,2020-12-29,Sim,AM,2,2784,Usado,Econômico,1950
45683846,0,FORD,Transit,1995,Vagao de carga,Nao,Diesel,2.5,207888.0,4,Manual,Traseira,4-5,24,Branco,0,12544.0,2,2020-01-16,Sim,FM,8,3974,Usado,Econômico,2298
45794477,0,KIA,Optima,2012,Sedan,Nao,Gasolina,2.0,166400.0,6,Automatico,Dianteira,4-5,3,Branco,6,21326.0,1,2020-01-06,Sim,AM/FM,8,2041,Usado,Médio,2308
45744580,1268,TOYOTA,Aqua,2012,Hatchback,Nao,Híbrido,1.5,120000.0,4,Variator,Dianteira,4-5,2,Prata,2,9408.0,5,2020-02-27,Sim,FM,1,3587,Usado,Econômico,2256
45756951,1360,LEXUS,GX 470,2013,SUV,Sim,Gasolina,4.6,202651.0,8,Automatico,4x4,4-5,30,Preto,0,6272.0,3,2022-10-17,Sim,AM/FM,1,8424,Usado,Econômico,1293
45651925,382,FORD,Fusion,2015,Sedan,Sim,Híbrido,2.0,367720.0,4,Automatico,Dianteira,4-5,17,Branco,0,470.0,5,2022-03-15,Sim,AM,10,2716,Usado,Econômico,1509
45770182,584,HYUNDAI,Elantra,2014,Sedan,Sim,Gasolina,1.8,110685.0,4,Automatico,Dianteira,4-5,21,Branco,12,3763.0,3,2022-12-02,Não,FM,2,5575,Usado,Econômico,1247
45801512,528,HYUNDAI,Elantra,2014,Sedan,Sim,Gasolina,1.6,75000.0,4,Automatico,Dianteira,4-5,23,Prata,4,10976.0,3,2021-12-30,Sim,FM,0,8206,Usado,Econômico,1584
45802684,696,HYUNDAI,Santa FE,2013,SUV,Sim,Diesel,2.2,256000.0,4,Automatico,Dianteira,4-5,22,Preto,4,31220.0,5,2022-01-10,Não,FM,9,2101,Usado,Médio,1573
45804858,0,TOYOTA,RAV 4,2011,SUV,Nao,Gasolina,2.5,144000.0,4,Automatico,Dianteira,4-5,9,Preto,6,23521.0,2,2022-04-21,Não,AM/FM,1,6342,Usado,Médio,1472
45804647,831,HYUNDAI,Tucson,2017,SUV,Sim,Gasolina,1.6,43420.0,4,Automatico,Dianteira,4-5,28,Branco,4,58338.0,1,2021-07-25,Sim,AM,1,9740,Usado,Luxo,1742
43323003,0,MERCEDES-BENZ,CLA 45 AMG,2014,Sedan,Sim,Gasolina,2.0,66000.0,4,Tiptronic,4x4,4-5,16,Preto,12,76835.0,1,2021-09-22,Não,FM,10,3596,Usado,Luxo,1683
45758222,1646,LEXUS,GX 470,2015,SUV,Sim,Gasolina,4.6,106918.0,8,Automatico,4x4,4-5,4,Preto,0,47042.0,5,2020-04-12,Sim,AM/FM,2,2122,Usado,Médio,2211
45802363,1024,HYUNDAI,H1,2010,Minivan,Sim,Diesel,2.5,58958.0,4,Automatico,Dianteira,4-5,10,Preto,4,21805.0,3,2021-05-18,Sim,AM,8,7482,Usado,Médio,1810
45759102,1811,LEXUS,GX 460,2010,SUV,Sim,Gasolina,4.6,260771.0,8,Automatico,4x4,4-5,26,Preto,0,941.0,3,2021-05-17,Não,AM/FM,6,6691,Usado,Econômico,1811
45801699,0,DODGE,Durango,2001,SUV,Nao,Gasolina,4.7,0.0,8,Automatico,4x4,4-5,32,Preto,7,1500.0,1,2022-09-07,Não,FM,6,7820,Usado,Econômico,1333
45640876,915,BMW,X5,2014,SUV,Sim,Diesel,3.0,110715.0,6,Automatico,4x4,4-5,18,Branco,0,14113.0,3,2021-05-16,Sim,AM/FM,3,6732,Usado,Econômico,1812
45473474,0,DODGE,Caliber,2010,Universal,Nao,Gasolina,2.0,63000.0,4,Automatico,Dianteira,4-5,11,Preto,6,13799.0,2,2020-06-17,Sim,AM/FM,10,4951,Usado,Econômico,2145
45802437,919,HYUNDAI,Grandeur,2012,Sedan,Sim,Gasolina,3.0,215833.0,4,Automatico,Dianteira,4-5,2,Preto,4,20814.0,2,2020-11-21,Não,AM,1,1812,Usado,Médio,1988
45764120,0,HONDA,FIT,2007,Hatchback,Nao,Gasolina,1.5,,4,Variator,Dianteira,4-5,27,Azul,4,9408.0,1,2022-09-10,Não,AM/FM,0,3497,Usado,Econômico,1330
45791949,0,NISSAN,Serena,2005,Minivan,Sim,Gasolina,2.0,117000.0,4,Automatico,Dianteira,4-5,14,Preto,12,10663.0,5,2021-10-14,Sim,AM,4,1875,Usado,Econômico,1661
45815376,0,NISSAN,Murano,2005,SUV,Sim,Gás Natural,3.5,155200.0,6,Automatico,4x4,4-5,11,Prata,8,20385.0,1,2021-08-14,Não,AM,5,8921,Usado,Médio,1722
45793582,1090,CHEVROLET,Captiva,2008,SUV,Sim,Diesel,2.0,53391.0,4,Automatico,Dianteira,4-5,23,Branco,4,9377.0,5,2022-06-27,Não,AM/FM,2,5927,Usado,Econômico,1405
45796994,777,HYUNDAI,H1,2014,Minivan,Sim,Diesel,2.5,151854.0,4,Automatico,Dianteira,4-5,22,Cinza,4,30517.0,1,2021-07-24,Sim,AM/FM,10,3589,Usado,Médio,1743
45778360,0,FORD,Transit CL,1992,Microonibus,Nao,Diesel,2.5,2582.0,4,Manual,Traseira,2-3,18,Azul,0,,1,2022-10-18,Não,AM,3,1356,Usado,,1292
45626041,0,MERCEDES-BENZ,C 230,2004,Sedan,Sim,Gasolina,1.8,153000.0,4,Automatico,Traseira,4-5,11,Prata,6,12544.0,5,2020-07-03,Sim,AM/FM,1,4667,Usado,Econômico,2129
45689228,1055,MERCEDES-BENZ,ML 350 4 MATIC,2013,SUV,Sim,Gasolina,3.5,78000.0,6,Tiptronic,4x4,4-5,15,Preto,12,52687.0,2,2022-04-30,Sim,AM/FM,4,6113,Usado,Luxo,1463
45806021,0,MERCEDES-BENZ,E 500,2000,Sedan,Sim,Gasolina,5.0,168000.0,8,Tiptronic,Traseira,4-5,32,Preto,12,,5,2022-01-30,Não,AM/FM,2,9569,Usado,,1553
45788645,0,HONDA,Cr-v,2002,SUV,Nao,Gás Natural,2.0,69000.0,4,Automatico,4x4,4-5,25,Prata,6,8200.0,1,2022-12-23,Não,AM/FM,5,9613,Usado,Econômico,1226
45809402,694,CHEVROLET,Captiva,2014,SUV,Sim,Diesel,2.2,93576.0,4,Automatico,Dianteira,4-5,1,Prata,4,28789.0,4,2021-03-09,Não,AM,8,3883,Usado,Médio,1880
45766357,289,FORD,Escape,2008,Sedan,Sim,Híbrido,0.4,209843.0,4,Automatico,Dianteira,4-5,21,Cinza,0,188.0,2,2021-09-24,Sim,AM,5,1963,Usado,Econômico,1681
45762594,441,HYUNDAI,Sonata,2015,Sedan,Sim,Híbrido,2.4,,4,Automatico,Dianteira,4-5,20,Preto,0,94.0,1,2022-01-17,Não,AM/FM,5,3782,Usado,Econômico,1566
45559708,742,OPEL,Astra,2008,Vagao de carga,Nao,Diesel,1.3,,4,Manual,Dianteira,4-5,12,Preto,12,11917.0,2,2022-02-09,Não,FM,0,9146,Usado,Econômico,1543
45810177,690,CHEVROLET,Malibu,2016,Sedan,Sim,Gasolina,1.5,,4,Automatico,Dianteira,4-5,3,Preto,12,549.0,5,2022-01-25,Sim,AM/FM,3,4801,Usado,Econômico,1558
45789926,425,KIA,Picanto,2015,Sedan,Sim,Gasolina,1.0,39625.0,3,Automatico,Dianteira,4-5,9,Bege,4,12231.0,4,2022-11-01,Não,AM,0,2645,Usado,Econômico,1278
45798479,0,BMW,523,2001,Sedan,Nao,Gasolina,2.3,200000.0,6,Manual,Traseira,4-5,15,Azul,12,8311.0,3,2020-11-12,Sim,AM/FM,4,3762,Usado,Econômico,1997
45809758,784,TOYOTA,Aqua,2017,Hatchback,Sim,Gasolina,1.5,15000.0,4,Automatico,Dianteira,4-5,13,Preto,4,57607.0,3,2020-12-31,Sim,FM,7,6718,Usado,Luxo,1948
45756528,642,VOLKSWAGEN,Tiguan,2012,SUV,Sim,Gasolina,2.0,90000.0,4,Tiptronic,Dianteira,4-5,32,Prata,8,25089.0,1,2020-07-07,Não,FM,9,2655,Usado,Médio,2125
45816578,585,HYUNDAI,Elantra,2013,Sedan,Sim,Gasolina,1.8,353774.0,4,Automatico,Dianteira,4-5,9,Branco,12,,2,2021-08-26,Sim,AM,1,1159,Usado,,1710
